                                                   LOG (TOTAL) [ERG/SEC/A]
               |-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1Myr             2Myr           3Myr             4Myr           5Myr            6Myr             7Myr           8Myr             9Myr            10Myr            11Myr          12Myr           13Myr           14Myr           15Myr          16Myr           17Myr           18Myr           19Myr           20Myr           30Myr           40Myr           50Myr           60Myr           70Myr           80Myr           90Myr          100Myr           200Myr           300Myr         400Myr          500Myr          600Myr          700Myr          800Myr          900Myr
118.00000       25.465110       25.437890       25.401470       24.249160       24.066880       22.851560       20.873690       19.718350       18.596700       17.461570       16.166370       14.812040       14.348160      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
121.00000       25.872680       25.845780       25.809870       24.707300       24.526720       23.350330       21.420310       20.284790       19.184640       18.082860       16.835670       15.532460       15.064310      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
125.00000       26.252590       26.226020       26.190640       25.134080       24.955240       23.815460       21.931640       20.814890       19.735940       18.665870       17.462230       16.206920       15.735170      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
127.00000       26.496630       26.470280       26.435250       25.406700       25.229050       24.112320       22.257420       21.153400       20.087620       19.037430       17.861020       16.635250       16.161530      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
128.00000       26.632010       26.605790       26.570960       25.557620       25.380640       24.276630       22.438100       21.340450       20.281730       19.243000       18.081140       16.871950       16.397160      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
131.00000       26.836300       26.810290       26.775780       25.786400       25.610520       24.526250       22.713240       21.626290       20.578900       19.557650       18.418870       17.235470       16.759110      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
132.00000       27.027540       27.001710       26.967500       25.998650       25.823770       24.756890       22.966410       21.889000       20.851890       19.845920       18.727230       17.566170       17.088530      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
134.00000       27.167410       27.141720       27.107750       26.154320       25.980250       24.926920       23.153930       22.083890       21.054530       20.060720       18.957180       17.813050       17.334490      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
137.00000       27.416320       27.390900       27.357350       26.430550       26.257950       25.228100       23.486020       22.429480       21.413700       20.440860       19.363690       18.248660       17.768600      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
140.00000       27.704130       27.679030       27.645990       26.749020       26.578160       25.574390       23.868040       22.826650       21.827200       20.878090       19.830310       18.748180       18.266550      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
143.00000       28.007470       27.982720       27.950220       27.083170       26.914280       25.938310       24.269660       23.244510       22.262340       21.338160       20.319920       19.271650       18.788510      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
147.00000       28.325960       28.301590       28.269710       27.433700       27.267030       26.320500       24.692650       23.685210       22.722050       21.823930       20.837170       19.822630       19.338090      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
151.00000       28.622460       28.598460       28.567170       27.759080       27.594600       26.675160       25.084810       24.094480       23.149870       22.276010       21.316370       20.332880       19.847210      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
155.00000       28.936780       28.913200       28.882580       28.103710       27.941650       27.050290       25.500290       24.527960       23.603510       22.754420       21.823540       20.871400       20.384630      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
159.00000       29.191300       29.168060       29.138000       28.382130       28.222150       27.353660       25.837170       24.880110       23.972650       23.143760       22.235670       21.308100       20.820520      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
162.00000       29.412290       29.389370       29.359800       28.623350       28.465250       27.616230       26.128540       25.184780       24.292170       23.480020       22.590960       21.683750       21.195540      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
166.00000       29.675890       29.653360       29.624430       28.911550       28.755760       27.929710       26.476290       25.549210       24.675080       23.882730       23.016000       22.132600       21.643670      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
170.00000       29.947920       29.925820       29.897550       29.208150       29.054870       28.252410       26.835100       25.925500       25.070420       24.298330       23.453990       22.593580       22.104010      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
173.00000       30.135390       30.113600       30.085830       29.413010       29.261530       28.475290       27.083080       26.185530       25.344100       24.585670       23.756570       22.911610       22.421620      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
177.00000       30.331010       30.309560       30.282320       29.626660       29.477130       28.707860       27.342060       26.457800       25.630910       24.886670       24.073450       23.244530       22.754130      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
180.00000       30.523950       30.502850       30.476170       29.837570       29.689950       28.936680       27.596700       26.725550       25.912710       25.182130       24.384090       23.569980       23.079200      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
182.00000       30.603320       30.582370       30.555940       29.924510       29.777790       29.031720       27.703080       26.837620       26.030850       25.306100       24.514440       23.706570       23.215650      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
186.00000       30.839730       30.819220       30.793490       30.182250       30.038010       29.311580       28.014390       27.165450       26.376210       25.667950       24.894220       24.103880       23.612530      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
191.00000       31.087700       31.067700       31.042770       30.453450       30.311920       29.606070       28.343210       27.511820       26.741460       26.050370       25.295310       24.522930       24.031180      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
194.00000       31.228720       31.209030       31.184570       30.607670       30.467700       29.773280       28.530040       27.708940       26.949190       26.267930       25.523480       24.760960       24.268980      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
198.00000       31.442090       31.422870       31.399160       30.841080       30.703560       30.026540       28.812590       28.007080       27.263360       26.596430       25.867730       25.119600       24.627310      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
202.00000       31.593200       31.574330       31.551170       31.006340       30.870680       30.206380       29.013810       28.219800       27.487770       26.831250       26.113560       25.375770       24.883280      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
205.00000       31.733830       31.715310       31.692700       31.160690       31.026680       30.373540       29.200560       28.417140       27.695810       27.048700       26.341150       25.612490       25.119810      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
210.00000       31.966720       31.948790       31.927090       31.415650       31.284500       30.650000       29.509830       28.744010       28.040280       27.408750       26.717840       26.003880       25.510900      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
216.00000       32.192080       32.174760       32.154030       31.663290       31.535000       30.918530       29.810570       29.062130       28.375920       27.759850       27.084890       26.385410       25.892160      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
220.00000       32.327920       32.310980       32.290840       31.812120       31.685670       31.080480       29.992250       29.254340       28.578620       27.971530       27.306370       26.615450       26.122040      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
223.00000       32.446370       32.429780       32.410200       31.942560       31.817760       31.222340       30.150900       29.422420       28.755690       28.156560       27.499550       26.815770       26.322230      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
227.00000       32.581610       32.565430       32.546480       32.091000       31.968030       31.383470       30.331870       29.614090       28.957820       28.367710       27.720260       27.044790       26.551100      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
230.00000       34.952170       34.948040       34.947030       34.742500       34.638220       34.170840       33.456290       32.820120       32.199290       31.576210       30.812890       30.030560       29.639840       28.998310       28.288100       28.092110       27.765310       27.350070       27.112660       26.469370       24.148940       21.998930       20.709000       19.455350       18.479500       18.117050       17.356300       17.069630       13.944600       12.347170       10.595950      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
234.00000       36.335950       36.331220       36.328880       36.118390       35.971980       35.251790       34.345340       33.585140       32.872440       32.169510       31.322100       30.478980       30.083350       29.400750       28.672150       28.472940       28.158610       27.725120       27.482110       26.835180       24.508010       22.373260       21.098880       19.856370       18.880400       18.521940       17.765760       17.482780       14.399680       12.825080       11.101020      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
240.00000       37.193210       37.184490       37.176470       36.897950       36.754370       36.036260       34.847170       33.914100       33.110230       32.390790       31.554560       30.732480       30.340580       29.681990       28.974520       28.778530       28.458890       28.046890       27.811020       27.181820       24.908580       22.828880       21.588900       20.375920       19.427930       19.074220       18.337940       18.059420       15.053150       13.512660       11.827870      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
246.00000       37.649510       37.640360       37.631750       37.344820       37.204440       36.505210       35.233390       34.209340       33.353060       32.638100       31.819920       31.016980       30.628270       29.987660       29.297890       29.103880       28.782580       28.386890       28.155770       27.542990       25.320970       23.296670       22.090730       20.907850       19.989110       19.640300       18.926100       18.652270       15.727900       14.222890       12.578190      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
252.00000       37.901880       37.892390       37.883270       37.590190       37.446730       36.725030       35.427420       34.383570       33.533460       32.836720       32.039540       31.257040       30.871660       30.249730       29.576740       29.384970       29.061650       28.681080       28.454690       27.856210       25.678110       23.700110       22.523120       21.365450       20.472390       20.128190       19.432390       19.162690       16.308980       14.834740       13.224810      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
257.00000       37.495040       37.483230       37.470570       37.130130       36.973600       36.146970       34.909450       34.108100       33.439140       32.810550       32.067500       31.325980       30.946530       30.359290       29.709810       29.522980       29.193360       28.835390       28.617780       28.036520       25.912870       23.979630       22.825410       21.688120       20.815320       20.474430       19.792980       19.526290       16.723390       15.271300       13.685980      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
260.00000       37.996120       37.988290       37.981610       37.719160       37.579040       36.884350       35.683420       34.673430       33.821210       33.122390       32.330740       31.560630       31.178820       30.570360       29.914160       29.724180       29.402500       29.036200       28.814150       28.232830       26.109460       24.191330       23.049460       21.923930       21.061700       20.723220       20.050250       19.785750       17.018100       15.581280       14.013760      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
264.00000       38.316440       38.312870       38.312610       38.117520       38.002930       37.463130       36.495970       35.432250       34.255150       33.327120       32.479270       31.702550       31.323230       30.715700       30.069300       29.880560       29.562230       29.203350       28.984450       28.415290       26.326020       24.439230       23.315250       22.205440       21.358840       21.023300       20.362070       20.100160       17.375690       15.957850       14.411450      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
269.00000       38.387180       38.384560       38.385690       38.204120       38.092240       37.565840       36.614860       35.544460       34.370750       33.466740       32.632000       31.866620       31.489400       30.891980       30.255080       30.067520       29.748980       29.397880       29.181300       28.620120       26.560110       24.707050       23.602280       22.510200       21.680300       21.347950       20.699110       20.440200       17.762840       16.365740       14.842340      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
274.00000       38.394090       38.391460       38.392520       38.211000       38.096150       37.556040       36.602400       35.528780       34.407830       33.579360       32.777280       32.029910       31.655390       31.073080       30.448250       30.262490       29.943300       29.602650       29.389450       28.838790       26.812610       24.995600       23.911580       22.838560       22.026480       21.697550       21.062330       20.806530       18.179750       16.805050       15.306040      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
279.00000       38.302610       38.299240       38.299200       38.107340       37.988420       37.427650       36.455860       35.405590       34.402190       33.665950       32.901380       32.175900       31.804840       31.240690       30.630040       30.446620       30.126650       29.797730       29.588570       29.049100       27.057230       25.275190       24.210680       23.155920       22.361030       22.035670       21.413480       21.160850       18.582490       17.229040       15.754120      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
284.00000       38.461890       38.460360       38.463010       38.296690       38.183110       37.650460       36.718490       35.664590       34.638120       33.890860       33.121310       32.391830       32.020370       31.452340       30.845150       30.661270       30.345970       30.019400       29.810540       29.279080       27.318120       25.572430       24.528580       23.493270       22.716380       22.394820       21.786360       21.537110       19.010160       17.679590       16.229560      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
290.00000       38.486420       38.485530       38.489050       38.331200       38.217070       37.682460       36.757280       35.706550       34.732170       34.026040       33.276950       32.562890       32.194470       31.639940       31.045490       30.863660       30.549430       30.233240       30.028180       29.509120       27.587990       25.881790       24.859230       23.844800       23.086690       22.769210       22.174910       21.929240       19.456180       18.149430       16.725790      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
296.00000       38.368410       38.366410       38.368310       38.195930       38.076630       37.517030       36.584930       35.596470       34.762040       34.122280       33.408190       32.717880       32.353570       31.817940       31.238080       31.058710       30.744450       30.439700       30.238620       29.730960       27.846550       26.177610       25.176010       24.181020       23.441090       23.127560       22.547080       22.304940       19.883300       18.599300       17.200840      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
301.00000       37.641100       37.630360       37.619500       37.299700       37.172570       36.586670       35.784860       35.209300       34.654140       34.100790       33.447330       32.798450       32.441220       31.936170       31.374860       31.199480       30.882970       30.592730       30.397290       29.901730       28.052750       26.415780       25.430550       24.451550       23.726040       23.415730       22.846120       22.606820       20.226410       18.960950       17.582650      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
308.00000       38.096830       38.094460       38.095970       37.917640       37.811470       37.323760       36.521760       35.680020       34.920300       34.304530       33.621180       32.962550       32.606870       32.101730       31.552490       31.378920       31.069420       30.786990       30.595380       30.115550       28.320510       26.731140       25.769440       24.813200       24.108260       23.802420       23.247850       23.012510       20.687720       19.447100       18.095700      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
318.00000       38.438870       38.440980       38.448980       38.327480       38.235030       37.807870       37.071760       36.178990       35.341610       34.687320       33.975680       33.307800       32.952010       32.441480       31.896350       31.721990       31.417700       31.137910       30.946180       30.474790       28.711730       27.168290       26.234180       25.306100       24.625550       24.325840       23.790840       23.560970       21.310740       20.103620       18.788680      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
328.00000       38.443500       38.445760       38.453910       38.334190       38.239140       37.803510       37.074880       36.211270       35.446290       34.836040       34.158090       33.515690       33.166060       32.677180       32.150840       31.979900       31.678630       31.412150       31.225720       30.771060       29.063080       27.572860       26.666280       25.766210       25.109920       24.816280       24.299770       24.075090       21.894550       20.719010       19.438250      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
338.00000       38.446960       38.450160       38.459680       38.350450       38.261230       37.851080       37.156120       36.333130       35.615940       35.026650       34.365440       33.739780       33.394670       32.919720       32.407920       32.239250       31.941510       31.684530       31.501730       31.060330       29.396870       27.953670       27.072440       26.198500       25.564360       25.276440       24.777470       24.557830       22.442930       21.296850       20.048060      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
348.00000       38.439330       38.443090       38.453430       38.350310       38.264300       37.868980       37.200070       36.423270       35.754990       35.187780       34.546400       33.938250       33.598060       33.137770       32.640230       32.474050       32.180240       31.932770       31.753840       31.326030       29.709020       28.311280       27.454130       26.605340       25.992320       25.710070       25.227130       25.012270       22.958850       21.840820       20.622080      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
357.00000       38.491340       38.495440       38.506190       38.406930       38.318570       37.916810       37.257520       36.497420       35.859590       35.317860       34.708270       34.132270       33.801720       33.366810       32.887040       32.721560       32.425420       32.184610       32.005550       31.580590       29.979860       28.615970       27.778730       26.951060       26.355610       26.078250       25.609320       25.398670       23.397340       22.303300       21.109900      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
